Pincode,Date,Unemployment Rate (%),Student Absentees,Eviction Count,Avg Household Income,Avg Temperature (°C),Flu Cases,Suicidal Cases,Emergency Cases,Hospital Admissions
561205,2006-05-01,10.04,136,1,33047.0,27.8,18,5,19,34
561205,2011-12-01,7.69,128,8,14134.0,29.7,19,3,9,25
561205,2023-05-01,6.89,111,4,27033.0,27.2,15,2,14,22
561206,2006-07-01,8.19,122,6,31352.0,28.3,22,0,16,25
561206,2006-08-01,8.9,123,5,32081.0,27.4,16,3,19,24
561206,2008-05-01,7.17,129,2,22529.0,29.9,12,3,15,21
561206,2012-08-01,7.83,118,3,27980.0,26.6,17,6,18,21
561206,2015-01-01,2.87,129,3,18830.0,26.4,16,2,14,20
561206,2016-07-01,5.22,131,5,33306.0,33.6,26,3,20,25
561206,2022-12-01,5.5,132,7,29885.0,27.7,20,2,16,29
561207,2012-02-01,6.17,98,5,26706.0,26.0,21,6,13,20
561207,2017-10-01,0.87,116,4,30373.0,29.4,20,1,12,34
561207,2018-06-01,7.08,129,5,18294.0,24.4,18,2,14,30
561207,2021-07-01,6.44,124,6,19719.0,32.9,22,3,16,28
561208,2008-10-01,7.8,111,6,34790.0,23.9,26,3,12,21
561208,2008-12-01,7.96,135,1,23858.0,24.7,19,3,12,28
561208,2013-08-01,8.62,130,6,25100.0,31.0,26,4,13,24
561208,2014-02-01,9.78,117,4,34744.0,31.6,21,1,15,21
561208,2017-01-01,6.02,114,6,20503.0,29.4,21,2,16,36
561208,2019-09-01,9.12,124,6,16582.0,24.9,22,2,18,34
561208,2020-11-01,4.64,108,6,27960.0,28.0,19,0,15,29
561209,2009-09-01,9.76,127,5,28798.0,25.7,17,2,18,29
561209,2016-03-01,6.14,97,1,22569.0,21.1,15,0,10,27
561209,2023-04-01,7.83,115,3,22778.0,28.9,19,5,16,30
561209,2023-10-01,10.7,119,5,22245.0,30.5,27,3,12,33
561210,2021-06-01,8.36,105,6,19315.0,26.2,20,3,16,24
561211,2011-08-01,6.73,121,0,21456.0,27.7,22,4,16,27
561211,2012-06-01,6.24,106,5,25205.0,23.6,22,5,14,18
561211,2013-12-01,7.03,151,4,23973.0,31.2,17,3,13,27
561212,2012-02-01,7.12,129,5,20855.0,29.7,19,3,14,29
561212,2019-12-01,4.91,109,2,21401.0,28.2,16,5,16,24
561212,2023-09-01,6.83,138,9,24154.0,30.2,23,4,11,31
561212,2024-05-01,3.61,116,6,24900.0,28.4,9,4,17,21
561213,2006-09-01,7.41,113,6,18925.0,27.8,21,2,12,20
561213,2013-02-01,6.96,100,7,25838.0,25.2,20,6,8,17
561213,2013-10-01,2.88,104,10,35839.0,29.0,17,2,19,18
561213,2021-01-01,10.46,121,4,20319.0,30.7,20,2,14,26
561213,2022-09-01,11.88,123,4,19828.0,23.6,17,4,12,22
561213,2022-10-01,1.05,107,3,25753.0,28.5,22,1,14,18
561213,2023-02-01,5.93,119,6,21674.0,25.6,18,3,16,32
562101,2012-01-01,4.6,122,4,22117.0,26.9,13,3,20,13
562101,2014-11-01,6.94,130,4,29131.0,25.8,26,4,14,23
562101,2016-10-01,5.29,113,4,30759.0,26.3,26,2,20,26
562101,2017-02-01,5.34,119,6,29676.0,32.1,17,1,20,29
562101,2023-05-01,8.04,117,6,25539.0,26.6,28,4,16,31
562102,2012-02-01,8.28,126,4,24007.0,26.2,24,2,13,33
562102,2012-05-01,2.47,131,0,24115.0,29.1,23,3,22,27
562102,2014-04-01,9.77,133,5,22159.0,28.0,23,3,8,28
562102,2015-12-01,5.13,102,4,23634.0,31.0,13,4,16,18
562103,2017-04-01,3.65,110,3,22395.0,26.8,21,2,15,14
562103,2019-12-01,2.56,124,3,17924.0,28.3,19,3,16,27
562104,2023-02-01,4.81,117,4,16619.0,23.2,24,2,13,27
562104,2023-07-01,5.61,127,6,31323.0,24.1,23,2,16,22
562105,2008-01-01,8.25,104,5,24987.0,30.0,15,4,13,28
562105,2008-01-01,5.73,108,9,26014.0,28.9,25,1,12,22
562105,2008-03-01,7.93,132,4,29804.0,22.9,18,3,19,33
562105,2011-03-01,9.24,125,8,24745.0,24.9,15,4,15,31
562105,2016-04-01,4.54,125,3,24621.0,30.7,17,2,15,30
562105,2019-09-01,5.76,128,4,18669.0,33.2,15,5,13,25
562106,2006-08-01,8.09,125,1,26464.0,29.8,21,3,15,20
562106,2008-06-01,8.69,126,3,28990.0,31.2,23,4,15,30
562106,2011-01-01,5.05,110,3,24490.0,30.7,20,7,15,24
562106,2019-01-01,7.37,127,8,24860.0,20.1,10,1,12,33
562106,2021-11-01,6.82,116,3,25498.0,24.3,18,1,17,19
562106,2022-05-01,2.88,144,5,22272.0,28.3,22,1,16,26
562107,2009-08-01,8.49,111,8,35201.0,24.8,17,4,20,22
562107,2011-01-01,6.56,122,7,24610.0,24.0,19,4,14,34
562108,2020-07-01,5.12,123,6,31564.0,26.5,24,4,14,30
562108,2023-11-01,6.85,98,1,24485.0,32.6,17,2,10,28
562109,2009-03-01,6.16,130,6,19970.0,29.5,17,3,14,27
562109,2015-10-01,7.94,132,3,28262.0,27.0,23,3,20,20
562109,2017-04-01,6.94,110,5,24740.0,31.3,23,3,17,23
562109,2018-03-01,6.77,121,8,22934.0,27.7,14,3,17,21
562109,2018-05-01,8.15,116,5,17994.0,27.7,19,2,13,25
562110,2005-12-01,6.99,124,4,25064.0,25.7,18,2,9,28
562110,2010-03-01,9.0,106,4,26885.0,29.5,15,4,20,23
562110,2012-02-01,2.17,128,6,27340.0,30.2,21,2,20,16
562110,2014-11-01,5.01,104,2,27472.0,27.5,17,6,18,26
562111,2007-09-01,5.7,111,10,30878.0,33.7,18,6,12,21
562111,2022-06-01,6.55,124,4,17204.0,33.2,26,2,14,29
562111,2023-07-01,5.73,124,4,26989.0,29.4,21,2,17,17
562112,2014-07-01,1.71,115,5,23783.0,25.5,21,3,22,20
562114,2006-06-01,8.02,125,2,23424.0,30.3,18,4,11,17
562114,2009-11-01,6.85,104,4,19190.0,28.3,26,3,19,25
562114,2011-11-01,6.32,128,2,24427.0,30.4,25,5,10,26
562114,2016-11-01,7.7,124,7,28367.0,24.9,19,1,13,26
562114,2019-11-01,4.42,97,4,19881.0,30.5,19,2,16,31
562114,2020-09-01,4.72,121,2,27798.0,24.9,19,1,17,17
562114,2021-03-01,8.29,122,4,30073.0,27.7,21,6,12,20
562114,2021-10-01,1.72,119,6,25360.0,28.3,20,1,13,21
562117,2005-04-01,6.96,122,5,30980.0,26.1,16,3,8,23
562117,2023-01-01,5.68,123,4,27407.0,28.7,16,2,14,27
562119,2006-05-01,6.21,124,6,30486.0,30.5,12,4,13,26
562119,2007-05-01,3.2,132,8,25214.0,28.5,18,3,12,30
562119,2011-04-01,8.31,124,3,21139.0,26.8,23,1,9,31
562119,2015-06-01,7.6,120,3,29178.0,23.1,22,3,16,25
562119,2022-09-01,5.85,144,4,22051.0,28.2,13,3,20,31
562120,2005-04-01,6.04,124,4,26858.0,26.5,20,2,20,32
562120,2005-06-01,3.83,132,2,25497.0,30.4,20,3,17,22
562120,2005-12-01,5.04,134,1,25800.0,29.0,21,4,16,20
562120,2012-10-01,5.24,116,1,23978.0,18.8,19,2,16,20
562120,2016-12-01,8.95,121,5,19964.0,28.5,16,4,15,18
562120,2022-12-01,5.69,124,6,28240.0,26.1,13,4,26,25
562120,2024-02-01,10.7,109,9,31184.0,33.8,24,4,16,28
562121,2011-11-01,8.42,130,5,32350.0,25.6,17,3,18,22
562121,2013-02-01,10.15,125,5,19094.0,23.7,22,3,19,31
562121,2016-02-01,6.21,111,8,30048.0,24.7,12,2,8,24
562123,2006-11-01,4.88,124,4,28862.0,32.0,18,4,13,22
562123,2019-04-01,9.21,115,4,21257.0,28.2,16,6,13,25
562123,2022-04-01,9.28,117,2,18699.0,32.3,20,6,15,16
562125,2006-05-01,5.64,119,6,33013.0,31.6,22,2,17,28
562125,2008-01-01,6.46,118,3,23455.0,29.8,19,1,14,30
562125,2017-04-01,4.33,125,3,19649.0,27.5,19,2,14,15
562125,2018-11-01,6.21,104,2,26933.0,32.2,15,5,13,26
562126,2009-01-01,7.45,121,3,26701.0,30.6,22,3,19,22
562127,2007-09-01,5.75,129,2,24935.0,27.3,28,2,14,22
562127,2010-03-01,5.69,137,5,28996.0,22.9,25,6,21,34
562127,2017-03-01,5.77,128,6,29132.0,26.8,12,1,14,32
562127,2021-03-01,6.42,111,5,23710.0,25.2,23,2,13,30
562128,2006-07-01,6.38,129,7,29698.0,25.4,21,1,7,31
562128,2012-02-01,6.11,115,7,25777.0,28.1,20,3,13,16
562129,2008-03-01,8.24,88,7,26218.0,26.4,20,4,15,24
562129,2009-09-01,5.26,107,4,23405.0,30.7,22,3,13,34
562129,2014-05-01,2.68,112,6,22359.0,24.5,23,5,21,20
562129,2018-08-01,8.8,133,5,21895.0,28.9,13,2,13,33
562129,2021-05-01,6.79,125,4,28343.0,23.6,19,2,13,15
562130,2007-02-01,7.05,139,7,33200.0,28.0,18,4,17,30
562130,2008-11-01,6.31,123,6,23773.0,27.1,17,3,18,28
562131,2005-06-01,1.22,124,7,26586.0,27.8,23,3,19,21
562131,2008-10-01,7.08,124,1,20209.0,27.4,29,1,14,21
562132,2007-08-01,7.28,107,9,30100.0,31.5,23,3,16,26
562132,2014-09-01,7.4,103,5,23863.0,25.8,17,2,15,25
562135,2012-10-01,6.2,126,3,23311.0,26.3,20,3,22,18
562135,2016-12-01,3.94,114,6,24943.0,27.5,16,6,9,20
562135,2018-11-01,1.82,116,4,21896.0,24.4,26,3,20,25
562135,2021-04-01,6.06,126,5,25745.0,26.7,22,2,17,20
562138,2007-05-01,4.93,128,5,25261.0,26.4,16,0,9,19
562138,2017-10-01,6.67,115,6,23097.0,25.9,27,1,19,21
562138,2018-04-01,6.22,111,7,30829.0,28.2,7,1,13,22
562149,2005-07-01,5.74,124,3,32540.0,22.1,19,2,17,17
562149,2007-02-01,4.73,112,4,16430.0,34.6,19,1,9,28
562149,2013-05-01,5.8,129,8,18618.0,24.7,16,1,16,25
562149,2016-05-01,5.16,119,3,18688.0,27.3,24,3,9,24
562149,2016-06-01,8.23,126,7,17538.0,29.4,26,7,14,18
562149,2016-08-01,7.49,127,5,25508.0,27.4,20,1,16,25
562149,2022-02-01,8.84,127,8,26313.0,27.2,7,6,13,20
562157,2012-12-01,6.68,101,6,23958.0,26.7,16,2,9,20
562157,2013-03-01,6.04,122,5,22148.0,27.1,31,2,9,29
562157,2017-06-01,4.71,120,4,30089.0,31.4,20,2,19,27
562157,2020-11-01,6.73,116,8,34110.0,29.8,23,3,20,25
562157,2023-05-01,6.42,109,5,22707.0,32.9,18,2,12,26
562159,2016-08-01,5.16,117,8,31877.0,28.8,26,0,12,30
562159,2017-01-01,5.67,107,3,22439.0,25.5,18,5,18,20
562159,2022-01-01,5.93,131,9,15475.0,27.4,26,4,17,23
562160,2019-04-01,4.68,122,2,30066.0,28.4,19,0,13,23
562160,2019-07-01,5.98,123,4,27199.0,27.3,13,4,16,32
562160,2022-02-01,4.2,126,5,30604.0,34.0,23,1,15,33
562160,2023-09-01,6.53,119,4,27419.0,30.1,17,3,17,25
562161,2005-07-01,6.75,114,4,25364.0,28.4,22,0,22,32
562161,2009-07-01,3.13,122,10,31121.0,26.2,19,1,17,21
562162,2020-08-01,8.12,110,4,15269.0,33.1,17,3,12,23
562162,2023-04-01,7.87,115,6,28576.0,28.3,17,1,18,27
562162,2024-10-01,7.84,115,8,22426.0,26.8,16,5,8,33
562163,2005-09-01,2.99,120,6,19679.0,26.7,14,3,11,33
562164,2005-08-01,7.88,121,3,22936.0,30.2,18,2,15,15
562164,2011-10-01,7.96,115,4,22077.0,22.3,30,3,19,29
562164,2018-06-01,6.38,138,7,26274.0,31.8,19,0,12,23
562164,2022-12-01,7.32,129,2,30133.0,24.9,18,3,20,28
562165,2016-12-01,7.34,118,4,28200.0,30.8,16,1,21,22
562165,2017-01-01,5.92,123,1,19872.0,30.5,19,1,15,17
562165,2018-03-01,8.89,121,8,21096.0,25.6,15,3,17,24
562165,2018-07-01,5.21,113,6,26068.0,27.6,24,5,12,28
562165,2019-05-01,7.72,118,3,16238.0,26.7,31,3,15,23
563101,2008-02-01,6.27,120,3,24614.0,30.0,17,2,17,32
563101,2011-09-01,4.54,138,4,23259.0,27.7,15,1,12,17
563101,2017-10-01,8.92,135,0,23035.0,28.6,25,2,16,25
563103,2009-04-01,5.73,128,8,22704.0,22.5,24,1,7,27
563103,2013-12-01,9.18,113,6,26226.0,26.7,21,3,16,22
563113,2005-11-01,6.51,125,8,17050.0,25.9,13,1,16,21
563113,2018-12-01,8.2,138,3,20274.0,26.0,19,1,18,19
563113,2021-12-01,6.49,103,4,23599.0,29.8,23,2,12,32
563114,2006-05-01,8.04,123,4,34139.0,24.2,23,4,13,27
563114,2008-10-01,6.2,125,7,28585.0,27.5,13,2,16,19
563114,2014-01-01,5.22,114,5,20728.0,24.0,20,3,22,25
563114,2019-01-01,5.82,127,6,25372.0,27.5,29,1,10,28
563114,2020-04-01,2.95,132,11,27721.0,25.4,26,4,15,31
563114,2021-10-01,6.23,97,6,23292.0,26.8,29,1,5,25
563114,2023-05-01,7.5,129,4,30511.0,32.7,13,2,20,30
563115,2011-04-01,6.95,111,5,11801.0,26.7,20,2,17,30
563115,2014-12-01,8.14,110,4,34690.0,29.5,15,3,12,17
563115,2018-08-01,8.15,104,5,28382.0,30.8,16,3,16,24
563116,2009-02-01,5.36,107,1,24348.0,21.8,28,3,13,27
563117,2019-06-01,5.36,124,0,27521.0,26.3,18,4,11,34
563117,2020-08-01,6.63,102,5,19647.0,29.7,17,2,18,16
563117,2021-04-01,6.49,100,9,22275.0,30.3,24,3,14,26
563118,2009-10-01,1.72,105,8,23633.0,32.0,20,1,11,29
563118,2010-11-01,10.53,122,3,28867.0,26.5,18,5,12,19
563118,2023-06-01,6.09,132,6,12253.0,31.6,24,6,27,25
563119,2005-11-01,3.97,118,5,22453.0,28.9,20,3,11,22
563119,2006-03-01,5.3,110,7,21231.0,25.6,13,2,18,29
563119,2015-06-01,9.74,134,6,19480.0,27.9,15,2,15,31
563119,2018-04-01,2.76,119,7,25823.0,27.0,26,7,10,30
563119,2018-06-01,6.63,111,3,29661.0,24.3,19,1,9,18
563119,2018-07-01,6.04,123,6,35290.0,27.3,17,5,11,16
563119,2019-03-01,10.04,118,8,28539.0,27.6,14,5,20,26
563119,2021-02-01,5.71,117,2,22183.0,23.9,19,3,19,23
563119,2022-06-01,2.55,108,5,35871.0,21.1,15,4,12,27
563119,2024-08-01,4.63,105,6,21386.0,27.9,24,5,18,20
563120,2006-05-01,2.49,112,8,22727.0,26.4,20,2,11,39
563120,2007-04-01,3.84,120,5,27965.0,28.4,24,3,20,32
563120,2014-12-01,9.26,121,6,17730.0,25.1,19,3,23,20
563121,2007-02-01,6.77,121,5,23858.0,27.0,18,2,20,24
563121,2011-07-01,4.69,117,4,18330.0,27.7,17,2,9,27
563121,2015-04-01,3.74,118,9,19266.0,27.2,14,3,13,22
563121,2022-09-01,4.94,126,4,31191.0,22.9,18,1,13,17
563123,2018-06-01,6.93,114,5,26972.0,24.9,22,4,13,15
563123,2019-07-01,9.37,97,7,21424.0,25.4,24,4,21,34
563123,2021-02-01,7.7,134,2,17519.0,29.2,23,5,14,26
563123,2021-12-01,4.54,118,4,21935.0,29.5,20,1,11,24
563123,2022-02-01,5.98,121,8,29554.0,31.7,17,2,10,30
563124,2014-08-01,6.29,134,7,28813.0,23.0,17,7,15,27
563124,2014-11-01,6.62,99,9,24287.0,28.4,27,2,18,19
563124,2017-12-01,7.96,123,5,18866.0,31.5,19,1,13,31
563124,2023-10-01,4.55,119,7,20898.0,27.8,24,3,15,20
563125,2005-07-01,7.3,111,7,19422.0,30.9,10,3,16,34
563125,2005-10-01,8.0,123,8,26142.0,27.3,11,2,13,25
563125,2006-02-01,9.31,97,5,24395.0,25.9,28,3,16,29
563125,2015-10-01,6.88,127,5,32461.0,31.4,23,3,5,27
563126,2013-04-01,5.78,113,7,26916.0,27.8,20,4,9,20
563126,2015-01-01,4.61,117,6,27046.0,31.7,18,6,11,20
563127,2008-01-01,5.69,114,4,29586.0,31.5,19,3,15,27
563127,2011-12-01,3.96,114,2,26728.0,27.7,25,1,19,35
563127,2015-02-01,2.78,126,5,20422.0,29.8,22,3,15,27
563127,2017-02-01,5.02,117,6,25570.0,36.3,18,3,10,24
563127,2017-05-01,8.27,120,7,25781.0,28.6,19,1,7,33
563127,2021-04-01,6.04,128,4,26817.0,34.3,23,6,21,24
563127,2024-06-01,5.36,101,5,32104.0,28.7,22,2,10,25
563128,2005-12-01,2.67,121,5,24731.0,27.1,14,4,24,25
563128,2010-10-01,4.04,131,2,18091.0,28.4,14,5,17,24
563128,2022-04-01,8.08,104,5,24783.0,28.3,22,2,16,28
563129,2009-09-01,2.6,122,6,31295.0,24.5,30,3,13,33
563129,2009-10-01,4.19,125,1,26607.0,25.3,14,1,11,33
563129,2019-08-01,5.3,96,1,27190.0,28.1,23,1,19,13
563129,2021-09-01,3.55,110,4,18754.0,29.1,18,4,16,28
563129,2024-01-01,3.59,97,6,30691.0,25.5,17,1,12,22
563130,2014-09-01,7.64,109,4,22091.0,29.1,14,1,18,27
563130,2017-02-01,5.41,119,3,29917.0,30.7,34,1,12,23
563130,2019-05-01,7.85,120,2,27614.0,26.8,12,3,16,23
563130,2023-07-01,4.46,118,4,20217.0,31.8,20,7,18,24
563131,2006-03-01,4.3,114,3,26949.0,29.8,25,5,14,24
563131,2007-10-01,9.66,127,5,19431.0,26.6,20,3,27,28
563131,2018-07-01,6.27,125,4,26314.0,29.1,21,1,13,21
563131,2020-08-01,5.82,122,8,19606.0,29.6,16,2,9,24
563132,2007-04-01,7.84,126,6,27076.0,25.6,10,1,7,20
563132,2012-05-01,2.37,126,8,22131.0,32.3,16,2,16,21
563132,2020-12-01,11.58,113,6,18567.0,29.6,25,3,16,27
563132,2023-04-01,8.09,131,5,28279.0,29.6,25,2,10,26
563133,2007-02-01,4.99,98,5,25493.0,28.1,20,5,16,26
563133,2007-07-01,5.81,122,4,24897.0,30.8,32,1,16,23
563133,2007-12-01,7.01,129,1,27392.0,25.6,21,6,18,27
563133,2021-11-01,7.52,118,10,13541.0,30.0,17,3,17,23
563134,2007-10-01,5.79,121,6,18164.0,27.0,24,1,15,28
563135,2007-05-01,9.12,132,5,28766.0,25.3,18,1,12,22
563135,2008-06-01,6.49,116,8,25024.0,25.5,25,2,13,25
563135,2015-08-01,5.59,130,2,30336.0,26.3,23,6,21,27
563135,2017-10-01,6.27,125,7,22012.0,31.5,17,3,18,27
563135,2019-02-01,9.16,119,11,24605.0,19.0,22,3,15,24
563135,2023-06-01,9.21,104,5,14703.0,29.8,18,2,19,30
563136,2009-11-01,5.42,125,4,28331.0,32.0,18,5,11,23
563136,2015-07-01,10.23,118,4,21467.0,25.4,17,3,22,27
563136,2016-11-01,4.63,124,5,31647.0,32.7,25,5,13,30
563136,2021-06-01,10.49,116,4,23412.0,28.3,24,1,15,26
563137,2007-02-01,7.94,128,4,26898.0,25.1,19,2,13,27
563137,2008-02-01,8.45,117,5,21183.0,23.2,15,4,15,24
563137,2009-04-01,6.28,126,2,24518.0,29.7,12,5,18,27
563137,2017-01-01,9.04,119,4,29840.0,26.9,24,2,16,31
563137,2020-03-01,7.58,112,6,24940.0,29.3,33,2,10,24
563137,2024-09-01,10.62,121,10,25499.0,20.5,17,2,16,28
563138,2006-04-01,2.68,121,4,21138.0,31.0,18,5,13,25
563139,2005-12-01,8.89,120,6,25099.0,29.4,17,5,18,32
563139,2010-02-01,6.02,125,4,28460.0,25.2,25,2,12,25
563139,2011-12-01,7.24,140,3,15779.0,24.7,25,5,16,26
563146,2012-08-01,6.0,123,4,23285.0,22.4,19,1,10,30
563146,2014-05-01,6.55,117,2,24190.0,29.9,23,1,12,26
563146,2017-07-01,6.34,128,3,28256.0,27.4,16,5,17,19
563146,2020-10-01,6.59,119,8,25142.0,30.3,17,1,16,27
563146,2022-02-01,8.15,136,7,20104.0,28.6,17,7,20,15
563146,2022-04-01,3.75,126,1,27344.0,34.3,29,2,22,32
563146,2024-01-01,4.24,101,6,28063.0,30.5,19,5,12,22
563146,2024-08-01,7.53,157,3,25772.0,31.6,20,1,15,29
563147,2006-10-01,10.1,108,3,24531.0,31.4,17,3,17,20
563147,2007-06-01,5.77,122,5,30680.0,27.1,26,4,15,25
563147,2009-05-01,5.82,122,5,29484.0,31.8,20,1,17,20
563147,2010-08-01,4.92,102,5,22076.0,26.7,20,2,16,33
563147,2015-02-01,3.12,126,4,25280.0,30.4,27,2,19,19
563157,2005-11-01,6.28,110,7,20529.0,25.1,18,3,14,25
563157,2011-10-01,6.98,128,5,23077.0,22.8,16,2,17,31
563157,2017-01-01,4.37,126,1,25358.0,33.7,18,2,13,28
563157,2021-09-01,4.7,109,3,26576.0,26.4,24,1,12,27
563159,2011-08-01,5.22,116,6,27243.0,29.3,31,4,16,36
563159,2014-12-01,7.38,123,6,22156.0,25.0,20,5,13,24
563159,2019-07-01,4.52,124,5,27431.0,28.7,19,3,16,18
563159,2020-03-01,4.15,102,5,21556.0,27.9,22,2,18,21
563159,2021-07-01,1.58,130,8,24714.0,30.7,22,0,15,22
563159,2022-09-01,4.92,133,8,28500.0,27.4,23,3,16,22
563159,2023-04-01,3.23,118,3,24134.0,27.7,20,3,14,22
563160,2013-05-01,6.13,110,5,18967.0,29.9,16,2,12,29
563160,2016-05-01,8.44,116,8,24230.0,18.0,18,1,19,22
563160,2024-06-01,4.54,108,5,26377.0,31.8,23,1,25,35
563161,2006-05-01,4.21,119,2,21809.0,28.8,22,7,24,26
563161,2016-05-01,9.82,119,5,17042.0,28.5,22,3,20,19
563161,2021-04-01,7.1,143,4,21968.0,26.9,21,0,15,27
563161,2022-07-01,5.99,114,3,20641.0,32.7,30,1,13,28
563161,2022-09-01,6.6,123,2,31319.0,30.7,27,0,17,22
563162,2008-09-01,7.34,137,6,26720.0,24.4,19,5,6,31
563163,2010-10-01,2.17,112,3,21788.0,31.2,13,2,20,42
563163,2015-10-01,6.9,108,5,27962.0,30.1,19,5,27,29
563163,2020-03-01,5.32,102,3,28572.0,34.1,21,2,15,16
563163,2023-04-01,10.04,123,6,25591.0,24.7,19,3,10,25
570001,2006-11-01,8.44,120,4,26714.0,24.9,20,3,14,20
570001,2009-07-01,6.47,127,8,24335.0,29.4,23,4,21,25
570002,2006-02-01,7.1,137,4,24202.0,25.5,25,2,16,25
570002,2013-10-01,3.95,127,4,22984.0,31.5,13,2,15,21
570002,2014-05-01,8.64,117,6,27950.0,26.1,18,3,16,18
570002,2023-12-01,8.22,127,7,26510.0,21.5,22,3,21,21
570003,2012-02-01,6.51,109,4,26224.0,31.9,16,5,14,24
570004,2019-03-01,5.88,108,6,22865.0,25.1,22,7,14,25
570004,2024-11-01,3.07,138,3,21064.0,22.2,11,3,16,37
570005,2006-01-01,7.78,117,5,27856.0,27.6,16,6,10,25
570005,2008-10-01,5.1,115,5,32756.0,29.4,20,3,14,22
570005,2010-03-01,5.33,135,9,30713.0,32.6,18,2,20,18
570005,2016-02-01,7.68,106,10,23079.0,27.7,22,3,19,26
570006,2013-03-01,5.0,108,6,25726.0,24.7,28,4,20,24
570007,2008-03-01,4.96,109,7,30627.0,26.8,25,4,15,17
570007,2015-11-01,6.18,119,5,31742.0,29.2,24,2,11,21
570007,2023-01-01,3.59,126,5,27639.0,23.7,22,3,8,23
570007,2023-04-01,6.09,123,5,30830.0,23.1,18,6,16,20
570007,2023-11-01,5.72,120,3,19064.0,26.8,22,6,18,19
570007,2024-04-01,7.11,126,6,23197.0,32.4,22,2,16,31
570008,2007-08-01,0.92,104,2,25489.0,25.2,18,3,15,18
570008,2009-03-01,5.75,125,6,20830.0,23.8,29,3,23,27
570008,2021-09-01,6.99,95,2,29419.0,24.9,19,6,19,25
570009,2018-12-01,9.19,111,3,17648.0,26.3,15,1,19,24
570009,2019-08-01,8.4,123,4,22711.0,21.6,26,3,15,22
570010,2006-08-01,11.45,127,8,22346.0,26.2,20,2,18,23
570010,2015-11-01,7.62,127,1,19991.0,32.4,24,1,14,36
570010,2018-08-01,5.43,127,3,26938.0,30.4,19,0,15,17
570011,2006-07-01,6.42,109,3,22527.0,27.7,16,4,27,20
570011,2009-05-01,3.96,125,5,26234.0,26.7,17,4,18,34
570011,2013-03-01,4.56,132,7,28698.0,25.0,24,1,14,20
570011,2016-04-01,10.92,126,7,28972.0,32.3,22,3,9,22
570011,2016-12-01,6.24,125,10,26918.0,26.9,22,5,14,15
570011,2024-08-01,10.57,109,6,29548.0,26.9,20,2,12,34
570012,2005-11-01,3.18,122,5,26273.0,29.1,22,1,17,31
570012,2012-09-01,2.47,111,7,24140.0,23.9,25,0,15,24
570012,2013-12-01,5.93,107,4,23472.0,29.8,25,1,16,23
570012,2015-08-01,8.35,114,5,21051.0,34.2,21,3,16,23
570012,2018-06-01,8.63,119,5,19160.0,28.4,27,0,13,25
570012,2019-08-01,8.32,116,6,24989.0,25.8,15,2,19,28
570012,2022-12-01,5.35,117,2,15606.0,27.1,24,4,12,23
570014,2009-03-01,5.49,109,2,21043.0,24.4,25,3,14,27
570014,2012-04-01,7.57,127,8,31228.0,27.2,18,2,18,22
570014,2018-08-01,7.11,121,4,18315.0,25.4,19,2,15,35
570014,2020-03-01,8.86,107,6,27055.0,29.1,25,2,15,35
570014,2022-03-01,8.34,140,8,21454.0,33.5,16,2,21,21
570014,2022-12-01,4.72,94,3,19808.0,29.3,20,1,16,19
570015,2008-01-01,10.12,144,2,30422.0,30.6,23,2,11,20
570015,2020-05-01,5.71,106,4,22355.0,23.8,19,3,13,29
570016,2008-11-01,6.56,124,4,24379.0,23.5,28,3,26,24
570016,2011-10-01,6.85,122,3,29628.0,25.6,17,3,21,33
570016,2015-02-01,3.89,121,3,23415.0,25.0,23,3,14,32
570016,2018-04-01,3.71,114,1,25254.0,29.5,25,2,19,26
570016,2019-08-01,8.11,132,4,23077.0,24.8,17,3,13,22
570016,2019-12-01,7.31,124,7,21761.0,29.0,18,2,15,15
570016,2023-03-01,7.33,126,5,30297.0,31.4,27,3,17,19
570017,2007-01-01,10.54,139,4,28549.0,23.8,24,4,17,26
570017,2011-05-01,3.32,122,8,24694.0,28.1,18,3,18,24
570017,2011-09-01,5.29,116,6,22622.0,31.8,16,1,13,20
570017,2011-10-01,9.94,114,6,21781.0,30.2,12,3,16,21
570017,2015-05-01,4.21,136,2,20304.0,27.2,27,2,14,17
570017,2024-06-01,6.96,118,3,21858.0,30.0,20,2,16,34
570018,2005-04-01,5.22,114,5,33496.0,28.2,17,4,22,27
570018,2008-09-01,4.58,106,8,31090.0,26.4,19,2,10,25
570018,2015-10-01,13.3,116,6,24378.0,29.1,25,3,19,24
570018,2015-10-01,8.83,141,2,20490.0,28.2,18,4,19,29
570018,2017-10-01,5.71,121,3,31284.0,27.4,20,3,14,25
570018,2019-10-01,10.94,105,6,26199.0,26.8,24,1,14,22
570019,2011-04-01,8.12,115,5,32714.0,28.0,16,3,25,18
570019,2012-06-01,5.35,127,5,27408.0,30.4,18,1,8,21
570019,2015-06-01,8.42,133,6,18329.0,28.6,21,4,15,20
570019,2023-12-01,5.36,109,7,25915.0,26.6,16,2,25,29
570020,2015-07-01,6.8,122,5,26704.0,30.5,17,2,11,19
570020,2018-04-01,4.75,116,4,18600.0,30.7,18,1,15,25
570020,2019-07-01,4.33,114,5,23658.0,23.9,19,3,14,22
570022,2009-02-01,7.14,115,6,19978.0,28.9,20,7,12,17
570022,2009-04-01,7.39,125,7,25419.0,21.2,21,4,18,26
570022,2009-12-01,7.76,112,5,27688.0,26.6,16,3,22,11
