Pincode,Date,UnemploymentRate,SchoolAttendance,EvictionRecords,IncomeVariability,SeasonalIllnessIndex,HospitalAdmissions
572124,2019-02-25,7.84,95.1,13,1580.99,92.6,124.74
572124,2019-02-26,8.05,95.15,47,4805.28,39.98,82.75
572124,2019-02-27,11.19,93.09,48,3843.81,48.98,106.57
572124,2019-02-28,7.28,86.64,22,3171.58,27.3,53.76
572124,2019-03-01,6.66,84.35,11,1803.86,55.97,78.52
572124,2019-03-02,10.92,80.67,15,4884.09,26.39,54.95
572124,2019-03-03,6.58,80.73,1,2110.81,10.06,23.04
572124,2019-03-04,7.08,93.34,41,2734.7,56.33,102.27
572124,2019-03-05,11.28,86.84,34,2073.37,94.16,150.3
572124,2019-03-06,7.13,84.2,31,1021.52,24.78,56.74
572124,2019-03-07,3.56,98.86,24,4428.29,9.93,29.8
572124,2019-03-08,7.2,85.05,13,2695.12,97.91,135.66
572124,2019-03-09,8.93,84.57,49,4326.26,6.7,49.33
572124,2019-03-10,5.27,98.92,28,2998.61,62.7,108.57
572124,2019-03-11,12.08,94.5,14,1295.24,65.33,107.75
572124,2019-03-12,11.8,83.91,13,4123.93,44.45,84.33
572124,2019-03-13,9.25,90.57,47,4531.1,49.09,104.46
572124,2019-03-14,8.95,93.55,5,4652.37,13.22,35.79
572124,2019-03-15,9.24,81.66,34,3194.93,63.84,113.27
572124,2019-03-16,11.03,87.08,23,2069.55,27.15,68.52
572124,2019-03-17,10.38,82.26,44,4831.7,90.97,158.04
572124,2019-03-18,10.19,84.15,11,1537.52,91.87,137.98
572124,2019-03-19,4.75,92.75,11,3588.11,36.67,61.96
572124,2019-03-20,8.87,87.79,11,2110.11,72.06,113.54
572124,2019-03-21,9.14,94.25,0,3323.74,50.83,76.97
572124,2019-03-22,7.65,97.0,1,4715.05,35.76,57.66
572124,2019-03-23,5.97,88.58,22,1023.47,70.83,106.09
572124,2019-03-24,11.24,86.91,10,4987.97,86.85,139.6
572124,2019-03-25,6.11,82.8,42,2258.31,84.79,130.57
572124,2019-03-26,9.99,92.52,15,4284.81,51.62,90.71
572124,2019-03-27,6.63,94.9,28,4864.65,90.69,135.25
572124,2019-03-28,7.22,81.15,2,1435.29,6.03,15.02
572124,2019-03-29,4.39,97.1,47,4644.46,37.32,89.2
572124,2019-03-30,11.57,92.81,14,4328.15,85.65,139.42
572124,2019-03-31,10.29,91.37,22,1921.46,69.26,117.51
572124,2019-04-01,7.75,84.99,35,1136.55,69.99,112.01
572124,2019-04-02,9.61,90.26,4,3307.66,78.3,119.21
572124,2019-04-03,9.64,94.96,17,1054.1,66.71,104.58
572124,2019-04-04,10.91,82.01,28,2031.19,93.62,146.54
572124,2019-04-05,8.93,93.93,9,2416.24,35.85,61.77
572124,2019-04-06,4.0,83.52,41,4718.78,67.27,112.52
572124,2019-04-07,7.48,96.1,24,3110.49,51.08,84.8
572124,2019-04-08,8.46,91.73,49,2692.67,90.74,149.11
572124,2019-04-09,12.27,80.41,6,4494.23,3.63,32.28
572124,2019-04-10,11.9,91.66,17,1171.93,25.87,73.46
572124,2019-04-11,6.97,92.84,10,2048.63,96.39,133.13
572124,2019-04-12,12.41,90.25,43,3699.44,88.08,146.64
572124,2019-04-13,10.6,94.55,8,2006.85,38.56,66.2
572124,2019-04-14,9.99,84.13,46,3226.19,81.02,138.11
572124,2019-04-15,11.22,89.79,47,2120.94,39.83,97.68
572124,2019-04-16,8.59,85.42,18,4383.68,5.63,36.74
572124,2019-04-17,9.98,86.13,41,1979.86,34.43,84.02
572124,2019-04-18,8.13,84.53,44,3291.82,0.96,40.14
572124,2019-04-19,11.34,86.55,37,4256.6,26.01,72.65
572124,2019-04-20,3.62,84.76,3,4211.82,19.69,36.8
572124,2019-04-21,9.0,98.25,15,3332.13,90.8,132.93
572124,2019-04-22,9.48,98.55,28,4587.87,32.06,69.48
572124,2019-04-23,11.9,84.5,11,4625.06,31.7,72.1
572124,2019-04-24,4.95,89.69,34,3732.06,70.67,118.02
572124,2019-04-25,4.24,82.9,25,4744.99,71.16,108.43
572124,2019-04-26,5.78,97.42,0,1465.67,94.39,123.51
572124,2019-04-27,4.98,98.79,7,4072.34,95.55,128.62
572124,2019-04-28,9.22,95.05,21,3508.07,64.53,106.75
572124,2019-04-29,11.14,90.12,9,1979.4,49.33,88.09
572124,2019-04-30,10.93,99.08,33,2401.62,99.79,155.04
572124,2019-05-01,10.29,95.23,11,1725.06,37.47,69.72
572124,2019-05-02,10.82,98.91,45,2791.67,81.78,140.98
572124,2019-05-03,4.6,99.63,8,3759.66,12.9,26.96
572124,2019-05-04,7.09,86.07,46,4538.5,47.44,92.8
572124,2019-05-05,8.82,87.75,18,2619.64,12.74,47.48
572124,2019-05-06,4.93,99.22,5,3136.21,10.61,23.62
572124,2019-05-07,7.82,97.96,2,1605.11,23.68,51.78
572124,2019-05-08,7.83,85.83,45,3351.42,78.59,141.4
572124,2019-05-09,10.34,99.13,16,4351.15,74.67,119.66
572124,2019-05-10,7.57,98.49,20,4911.76,64.98,106.0
572124,2019-05-11,12.11,94.48,47,1740.32,59.82,120.03
572124,2019-05-12,9.65,82.45,2,4156.13,55.38,96.29
572124,2019-05-13,11.51,82.52,35,3696.41,77.72,129.45
572124,2019-05-14,6.04,82.92,3,1944.36,24.07,47.27
572124,2019-05-15,11.24,80.24,4,2361.72,69.2,111.72
572124,2019-05-16,8.65,82.49,26,2329.58,14.38,44.67
572124,2019-05-17,4.78,94.26,17,4930.65,31.79,51.69
572124,2019-05-18,8.92,81.5,6,1500.16,66.46,100.72
572124,2019-05-19,4.71,97.64,14,1240.65,41.95,65.08
572124,2019-05-20,8.5,87.38,29,2106.01,28.68,60.63
572124,2019-05-21,9.61,96.67,37,4258.6,79.05,131.61
572124,2019-05-22,5.62,92.33,1,2472.87,57.36,81.07
572124,2019-05-23,4.13,90.5,13,2232.06,11.82,25.85
572124,2019-05-24,8.08,83.32,28,4570.22,40.44,80.04
572124,2019-05-25,11.56,87.89,37,4176.77,88.93,145.93
572124,2019-05-26,7.55,96.1,37,3244.62,74.02,113.0
572124,2019-05-27,6.48,94.63,48,4813.89,35.77,72.9
572124,2019-05-28,11.08,90.55,2,1803.44,51.53,84.66
572124,2019-05-29,3.96,84.07,11,1913.45,90.71,125.52
572124,2019-05-30,5.88,98.99,25,3898.85,37.83,71.13
572124,2019-05-31,8.15,96.08,3,3441.9,88.66,131.14
572124,2019-06-01,11.62,96.01,17,3792.62,96.6,148.55
572124,2019-06-02,10.59,99.66,20,1970.43,29.39,63.94
572124,2019-06-03,7.39,97.6,0,4760.72,26.41,48.45
572124,2019-06-04,11.78,97.25,1,1730.87,51.58,89.89
572124,2019-06-05,7.51,95.76,30,2518.94,21.31,54.23
572124,2019-06-06,9.04,84.82,38,2862.13,57.87,112.93
572124,2019-06-07,7.41,92.95,7,1699.45,88.01,117.59
572124,2019-06-08,11.86,90.9,2,4359.4,81.25,131.66
572124,2019-06-09,4.81,80.12,32,1208.11,13.35,51.99
572124,2019-06-10,6.79,91.19,40,1922.65,6.23,37.73
572124,2019-06-11,3.75,82.18,48,4871.01,33.23,67.42
572124,2019-06-12,4.66,88.06,5,2110.58,39.03,48.29
572124,2019-06-13,6.73,88.68,36,4295.92,5.25,36.9
572124,2019-06-14,7.92,88.58,44,1264.02,45.84,89.88
572124,2019-06-15,8.45,80.54,12,3951.7,53.79,84.12
572124,2019-06-16,6.37,88.45,24,2248.01,41.3,71.35
572124,2019-06-17,7.46,91.63,36,4880.42,71.42,120.36
572124,2019-06-18,5.7,89.47,40,1416.55,61.89,104.68
572124,2019-06-19,12.46,84.26,45,3579.61,37.12,100.32
572124,2019-06-20,8.56,99.78,48,3597.85,21.45,73.06
572124,2019-06-21,6.42,81.17,34,3692.33,74.58,119.24
572124,2019-06-22,4.27,82.09,24,1140.03,68.66,100.13
572124,2019-06-23,7.92,87.33,41,4532.18,12.27,48.6
572124,2019-06-24,9.15,92.5,0,4785.37,45.81,71.57
572124,2019-06-25,12.33,97.78,29,3830.94,87.66,144.21
572124,2019-06-26,9.78,95.99,35,3772.63,75.96,130.64
572124,2019-06-27,10.69,96.12,28,1388.56,79.42,128.29
572124,2019-06-28,10.39,98.67,1,1921.07,12.79,38.15
572124,2019-06-29,8.81,80.17,33,3972.3,41.59,82.69
572124,2019-06-30,5.65,87.74,2,2552.84,92.1,125.79
572124,2019-07-01,12.37,90.02,44,3245.92,89.85,148.52
572124,2019-07-02,3.64,98.28,44,3732.76,50.49,93.59
572124,2019-07-03,8.43,91.89,40,2602.2,25.04,67.44
572124,2019-07-04,6.12,92.93,37,3504.21,95.46,145.31
572124,2019-07-05,7.71,99.25,7,3316.7,90.15,127.73
572124,2019-07-06,11.68,86.42,31,3655.85,8.34,44.73
572124,2019-07-07,4.09,93.87,6,4678.37,58.49,88.21
572124,2019-07-08,3.62,90.24,33,1728.44,88.81,130.81
572124,2019-07-09,9.12,96.59,40,3456.64,72.93,132.19
572124,2019-07-10,3.9,94.42,36,4371.96,94.41,128.25
572124,2019-07-11,9.53,86.11,27,1565.99,23.15,65.0
572124,2019-07-12,5.83,99.45,12,2110.54,55.19,81.17
572124,2019-07-13,5.65,96.38,6,1126.02,83.72,105.08
572124,2019-07-14,11.34,90.47,23,1950.64,43.26,90.37
572124,2019-07-15,7.97,91.51,29,3397.44,4.05,35.83
572124,2019-07-16,5.07,88.15,3,1615.67,0.72,10.2
572124,2019-07-17,4.8,89.33,27,3981.16,82.2,120.31
572124,2019-07-18,3.76,93.27,45,1079.14,35.46,69.68
572124,2019-07-19,10.59,84.49,15,4489.47,2.4,39.63
572124,2019-07-20,4.43,92.7,38,3650.48,51.91,90.63
572124,2019-07-21,7.23,97.25,26,3572.62,47.35,80.67
572124,2019-07-22,5.11,82.85,8,2322.86,22.96,36.96
572124,2019-07-23,4.72,92.87,49,2767.21,0.77,31.29
572124,2019-07-24,3.72,88.45,42,2299.65,26.3,60.65
572124,2019-07-25,11.38,81.05,34,4116.3,63.24,115.71
572124,2019-07-26,8.0,85.48,21,2980.51,76.89,121.51
572124,2019-07-27,8.46,97.81,28,1515.54,32.29,75.02
572124,2019-07-28,8.83,97.03,28,1027.96,55.32,112.02
572124,2019-07-29,9.7,85.32,5,3048.09,2.01,34.19
572124,2019-07-30,9.25,86.51,42,1085.19,14.08,59.55
572124,2019-07-31,12.43,89.14,48,1389.71,52.17,104.05
572124,2019-08-01,12.44,80.62,47,4322.07,96.75,166.37
572124,2019-08-02,10.69,82.54,10,2546.06,91.51,132.91
572124,2019-08-03,7.53,83.24,26,4750.52,33.57,79.87
572124,2019-08-04,6.33,89.35,0,1747.17,1.07,9.9
572124,2019-08-05,8.87,90.51,40,3986.11,70.68,117.89
572124,2019-08-06,5.52,86.27,3,4010.94,88.29,118.13
572124,2019-08-07,3.91,99.85,19,2845.11,36.01,56.34
572124,2019-08-08,4.33,98.75,43,2537.93,86.37,139.06
572124,2019-08-09,5.98,95.15,30,4380.76,58.33,101.76
572124,2019-08-10,11.44,83.7,18,3776.2,2.57,35.71
572124,2019-08-11,5.99,86.19,30,1549.29,49.53,86.65
572124,2019-08-12,8.93,88.09,35,2486.56,68.51,123.36
572124,2019-08-13,6.78,86.35,24,4768.65,72.1,119.12
572124,2019-08-14,4.23,86.73,9,4500.49,96.93,125.94
572124,2019-08-15,9.34,94.53,5,1100.81,28.48,64.64
572124,2019-08-16,11.9,89.9,29,2302.08,47.88,96.97
572124,2019-08-17,3.97,87.1,27,1691.01,64.91,95.99
572124,2019-08-18,5.38,80.38,22,3104.01,50.78,78.11
572124,2019-08-19,6.77,80.46,41,3517.46,96.3,147.77
572124,2019-08-20,9.15,88.99,4,1367.64,15.25,39.35
572124,2019-08-21,7.51,83.77,24,1237.81,14.39,51.28
572124,2019-08-22,4.05,95.89,9,2438.21,32.64,52.79
572124,2019-08-23,9.7,99.25,49,1132.94,61.94,123.8
572124,2019-08-24,7.73,96.59,47,4269.35,86.75,141.06
572124,2019-08-25,11.96,96.32,3,4923.17,73.63,113.5
572124,2019-08-26,6.09,85.65,32,4180.11,76.33,116.6
572124,2019-08-27,6.82,89.68,6,4038.07,65.82,88.85
572124,2019-08-28,5.92,97.15,45,3428.08,99.03,149.8
572124,2019-08-29,8.05,82.27,41,4504.24,20.74,64.79
572124,2019-08-30,7.19,81.34,49,2352.38,49.49,106.64
572124,2019-08-31,6.34,93.21,5,1368.71,25.82,46.47
572124,2019-09-01,12.11,91.16,25,2012.23,2.39,39.26
572124,2019-09-02,10.35,91.97,15,2020.33,96.75,147.86
572124,2019-09-03,9.33,99.29,20,3262.17,80.48,128.19
572124,2019-09-04,12.18,85.75,15,3798.76,30.07,53.82
572124,2019-09-05,7.45,89.98,28,1559.66,66.57,105.18
572124,2019-09-06,7.28,82.62,41,3233.11,27.79,65.17
572124,2019-09-07,6.04,84.75,46,1367.08,86.52,148.47
572124,2019-09-08,4.39,86.15,40,1499.33,44.41,76.64
572124,2019-09-09,10.16,89.47,25,4718.26,43.37,76.26
572124,2019-09-10,4.69,87.9,47,4523.82,71.51,114.38
572124,2019-09-11,9.38,93.12,30,4333.45,52.89,91.47
572124,2019-09-12,11.54,88.31,12,1848.77,88.23,143.21
572124,2019-09-13,8.17,83.39,6,2811.58,94.57,136.85
572124,2019-09-14,7.2,88.35,38,1064.31,66.62,107.23
572124,2019-09-15,11.69,97.31,1,4683.84,80.03,119.55
572124,2019-09-16,10.8,85.92,2,2034.62,73.36,109.69
572124,2019-09-17,8.74,84.63,20,1413.9,60.62,101.08
572124,2019-09-18,8.89,83.24,36,3175.76,96.76,153.91
572124,2019-09-19,3.52,95.63,4,2091.27,54.84,70.43
572124,2019-09-20,4.64,92.93,39,4202.0,7.98,42.05
572124,2019-09-21,10.76,82.37,3,2390.09,24.86,54.51
572124,2019-09-22,11.64,82.29,19,4569.05,82.73,133.51
572124,2019-09-23,7.86,82.73,3,1197.75,69.58,102.3
572124,2019-09-24,10.21,86.76,49,3142.64,23.54,71.48
572124,2019-09-25,11.57,84.07,36,1592.72,13.61,56.38
572124,2019-09-26,11.71,84.69,6,4979.23,62.31,98.14
572124,2019-09-27,11.1,88.8,32,2934.06,84.93,140.31
572124,2019-09-28,4.0,90.78,40,1915.65,75.26,120.65
572124,2019-09-29,11.36,95.67,9,2564.63,34.76,63.43
572124,2019-09-30,7.89,80.67,31,1084.88,61.02,104.57
572124,2019-10-01,11.89,99.0,6,1429.76,1.95,25.83
572124,2019-10-02,6.31,98.39,6,3426.95,33.0,52.54
572124,2019-10-03,4.89,95.44,19,2576.08,69.15,94.5
572124,2019-10-04,4.13,80.78,25,1977.99,43.07,80.39
572124,2019-10-05,4.17,94.37,5,2562.41,59.87,86.09
572124,2019-10-06,5.86,85.09,21,1687.12,70.26,111.71
572124,2019-10-07,4.9,91.43,28,1190.72,40.76,77.11
572124,2019-10-08,4.61,86.01,2,1535.43,91.23,120.67
572124,2019-10-09,7.38,91.61,23,3211.98,28.17,52.25
572124,2019-10-10,8.98,97.63,49,2509.54,5.2,54.05
572124,2019-10-11,3.75,93.76,25,3315.69,34.62,49.39
572124,2019-10-12,9.86,81.49,2,1827.27,22.42,41.56
572124,2019-10-13,11.47,87.68,15,1076.63,85.96,137.02
572124,2019-10-14,7.69,83.33,31,3301.98,68.03,115.59
572124,2019-10-15,11.42,94.78,42,1943.58,10.72,60.45
572124,2019-10-16,5.42,92.98,23,1265.11,83.18,117.64
572124,2019-10-17,9.76,89.7,21,3179.22,11.35,37.6
572124,2019-10-18,7.11,96.16,44,4951.48,37.22,85.72
572124,2019-10-19,12.36,84.96,24,4467.57,20.28,68.15
572124,2019-10-20,4.07,98.56,26,2011.51,18.26,34.98
572124,2019-10-21,3.75,91.76,42,4042.87,88.46,130.69
572124,2019-10-22,12.23,91.76,22,2922.14,1.57,41.85
572124,2019-10-23,5.21,83.86,33,1130.06,77.08,119.82
572124,2019-10-24,10.06,86.67,23,4508.91,33.63,73.82
572124,2019-10-25,3.78,88.09,26,4564.91,54.63,80.77
572124,2019-10-26,6.47,87.16,0,1853.59,25.33,43.3
572124,2019-10-27,12.12,99.67,13,3690.16,29.2,58.15
572124,2019-10-28,4.87,93.67,31,4536.65,57.59,101.42
572124,2019-10-29,7.46,86.84,25,3664.98,70.45,115.17
572124,2019-10-30,7.38,97.04,47,4473.39,68.05,126.17
572124,2019-10-31,8.0,89.98,39,1324.69,98.28,156.24
572124,2019-11-01,7.67,80.57,16,3358.7,99.87,140.22
572124,2019-11-02,10.96,84.48,38,2557.09,78.0,136.44
572124,2019-11-03,8.33,94.36,17,4862.13,95.92,141.2
572124,2019-11-04,11.26,85.23,2,1186.79,44.57,73.27
572124,2019-11-05,6.74,86.27,18,2791.38,43.2,69.24
572124,2019-11-06,9.64,90.87,13,4422.6,94.59,142.79
572124,2019-11-07,11.69,98.42,48,4802.6,95.89,158.22
572124,2019-11-08,8.62,84.67,44,3566.47,82.51,144.93
572124,2019-11-09,8.8,99.57,49,4164.36,24.85,78.49
572124,2019-11-10,11.02,97.98,26,4836.11,5.52,38.41
572124,2019-11-11,10.95,97.94,10,4712.32,33.98,71.86
572124,2019-11-12,8.64,92.88,39,1976.27,32.61,71.99
572124,2019-11-13,10.34,93.07,10,4559.22,25.85,55.03
572124,2019-11-14,8.94,96.6,21,1821.9,25.41,52.26
572124,2019-11-15,6.54,80.82,6,2479.18,94.27,123.87
572124,2019-11-16,5.28,96.05,36,3044.33,4.81,28.49
572124,2019-11-17,4.08,91.21,5,3719.28,92.85,114.8
572124,2019-11-18,9.18,90.3,0,1918.68,78.38,105.28
572124,2019-11-19,9.2,98.3,19,4422.03,19.73,53.95
572124,2019-11-20,11.87,85.78,5,4518.5,2.74,36.58
572124,2019-11-21,10.21,81.34,25,2562.0,23.35,59.83
572124,2019-11-22,5.92,91.23,10,2431.18,61.91,91.58
572124,2019-11-23,4.51,87.5,15,3775.27,48.73,76.6
572124,2019-11-24,10.51,87.55,44,4889.93,65.06,122.9
572124,2019-11-25,11.51,94.42,0,4556.95,46.17,76.18
572124,2019-11-26,7.81,81.53,5,4742.64,6.31,31.6
572124,2019-11-27,5.02,94.04,17,3187.29,99.19,140.94
572124,2019-11-28,7.33,96.62,43,1871.08,78.64,137.04
572124,2019-11-29,10.33,93.04,31,4986.19,77.45,122.71
572124,2019-11-30,12.19,91.08,31,2811.17,92.98,152.91
572124,2019-12-01,10.11,94.5,16,1141.79,99.22,142.69
572124,2019-12-02,5.1,90.07,49,3575.57,13.65,52.81
572124,2019-12-03,3.71,85.81,15,3748.02,48.21,75.44
572124,2019-12-04,6.93,97.96,20,2030.55,23.85,50.32
572124,2019-12-05,9.53,89.88,19,1340.01,49.57,89.05
572124,2019-12-06,4.96,94.02,46,1184.92,68.62,109.19
572124,2019-12-07,3.6,96.96,34,3190.92,66.28,99.18
572124,2019-12-08,10.79,84.26,26,4230.06,90.38,135.5
572124,2019-12-09,10.65,89.64,16,3573.78,98.83,152.77
572124,2019-12-10,3.69,83.46,16,3514.0,12.6,34.85
572124,2019-12-11,6.13,97.34,15,4050.66,19.43,55.83
572124,2019-12-12,5.94,86.06,10,2602.82,37.96,54.93
572124,2019-12-13,7.32,85.64,23,4995.61,25.22,53.68
572124,2019-12-14,11.7,90.85,35,2971.63,91.68,152.62
572124,2019-12-15,6.24,89.85,31,1162.76,80.71,126.72
572124,2019-12-16,9.12,82.87,38,1731.24,88.53,139.46
572124,2019-12-17,9.45,95.36,8,2441.74,70.31,97.08
572124,2019-12-18,5.95,82.99,48,2214.52,55.09,101.33
572124,2019-12-19,12.42,88.77,1,3951.28,37.18,76.78
572124,2019-12-20,8.24,94.42,12,4167.13,18.37,38.16
572124,2019-12-21,6.25,97.65,44,1717.84,96.03,148.03
572124,2019-12-22,4.87,81.03,6,1513.62,68.38,94.97
572124,2019-12-23,6.8,97.57,20,4892.84,27.52,51.17
572124,2019-12-24,12.43,90.97,13,3093.7,17.35,59.27
572124,2019-12-25,3.54,99.04,47,4972.02,57.4,94.76
572124,2019-12-26,5.74,85.75,20,1118.54,13.12,44.7
572124,2019-12-27,10.61,91.0,42,4806.66,44.26,95.56
572124,2019-12-28,10.39,96.46,6,3896.55,92.16,141.47
572124,2019-12-29,9.79,86.24,1,3303.75,58.14,89.98
572124,2019-12-30,11.71,87.54,5,2355.83,66.39,105.51
572124,2019-12-31,6.67,97.3,11,3713.59,27.38,49.66
572124,2023-01-01,7.17,91.86,49,4744.81,49.05,104.59
572124,2023-01-02,9.52,86.98,41,2610.78,35.88,83.24
572124,2023-01-03,7.12,88.03,28,4366.12,31.98,71.0
572124,2023-01-04,5.38,81.3,29,4929.13,80.28,121.62
572124,2023-01-05,6.07,93.17,16,2386.41,61.48,88.23
572124,2023-01-06,9.62,84.77,24,2251.96,76.74,119.47
572124,2023-01-07,5.92,90.18,14,4808.93,74.47,102.15
572124,2023-01-08,7.77,89.87,48,1993.94,15.75,64.43
572124,2023-01-09,6.08,94.2,43,2317.54,45.25,90.77
572124,2023-01-10,11.9,92.42,33,1759.73,51.04,92.74
572124,2023-01-11,12.3,85.04,26,2679.26,56.04,95.29
572124,2023-01-12,10.22,88.57,12,3024.09,73.65,115.07
572124,2023-01-13,6.96,83.27,31,2886.97,3.22,24.34
572124,2023-01-14,8.62,85.7,13,3845.28,61.35,90.93
572124,2023-01-15,8.3,95.26,46,3124.76,88.53,153.9
572124,2023-01-16,10.93,95.87,0,2294.39,83.45,123.98
572124,2023-01-17,7.33,87.43,34,1989.55,8.59,44.7
572124,2023-01-18,5.18,81.98,20,4852.13,73.63,106.59
572124,2023-01-19,3.81,97.87,12,1066.2,71.33,94.8
572124,2023-01-20,6.56,85.28,40,1398.12,46.56,93.6
572124,2023-01-21,8.33,97.41,18,3261.34,61.01,99.25
572124,2023-01-22,6.75,91.34,18,2892.27,16.55,45.15
572124,2023-01-23,7.02,95.92,21,3390.53,67.44,102.06
572124,2023-01-24,3.62,91.71,38,3956.42,84.86,124.1
572124,2023-01-25,5.85,81.74,19,1544.62,76.14,112.11
572124,2023-01-26,4.22,93.5,18,3802.4,73.04,109.22
572124,2023-01-27,6.05,93.01,47,3289.3,18.23,53.36
572124,2023-01-28,7.52,99.97,17,3360.47,79.14,116.05
572124,2023-01-29,3.77,91.36,49,2861.38,12.1,49.43
572124,2023-01-30,8.27,81.9,23,4075.51,24.27,57.94
572124,2023-01-31,7.58,97.99,1,4912.89,2.99,26.17
572124,2023-02-01,6.17,80.26,43,3692.15,32.83,72.88
572124,2023-02-02,5.11,81.5,39,2621.46,75.46,113.26
572124,2023-02-03,8.98,83.78,15,3646.75,20.48,45.63
572124,2023-02-04,5.2,81.53,25,2449.13,22.11,42.28
572124,2023-02-05,11.37,80.94,48,4934.83,47.72,105.35
572124,2023-02-06,7.47,97.2,22,1802.05,9.21,29.66
572124,2023-02-07,8.8,94.51,38,4383.93,59.75,110.96
572124,2023-02-08,4.23,86.17,20,2640.98,25.56,41.89
572124,2023-02-09,6.25,96.18,47,3346.74,15.65,58.16
572124,2023-02-10,11.84,93.94,16,1491.68,1.33,33.86
572124,2023-02-11,10.95,99.15,49,1476.37,99.74,163.61
572124,2023-02-12,8.48,96.15,44,3204.27,48.33,91.37
572124,2023-02-13,7.21,96.99,26,2282.21,39.44,69.47
572124,2023-02-14,10.11,88.15,15,1904.98,47.24,84.27
572124,2023-02-15,5.67,98.68,3,3006.04,32.89,57.7
572124,2023-02-16,9.3,85.37,38,4198.92,95.61,154.4
572124,2023-02-17,12.43,98.12,46,2065.84,84.16,150.19
572124,2023-02-18,11.68,93.08,10,4832.1,25.37,58.49
572124,2023-02-19,7.41,88.61,35,3367.82,68.04,113.09
572124,2023-02-20,5.02,89.8,6,2374.57,54.49,76.02
572124,2023-02-21,8.0,81.18,30,4044.33,47.35,88.91
572124,2023-02-22,3.85,90.75,33,1245.79,80.39,119.27
572124,2023-02-23,5.21,87.56,46,4906.14,12.25,54.56
572124,2023-02-24,11.14,91.41,16,1458.45,75.31,119.47
572124,2023-02-25,9.91,92.4,32,2632.83,61.99,103.64
572124,2023-02-26,9.94,95.6,2,4754.85,45.28,64.74
572124,2023-02-27,6.54,99.95,31,4478.08,24.61,46.87
572124,2023-02-28,9.48,96.69,9,4840.76,4.83,33.41
572124,2023-03-01,10.19,95.22,28,2750.92,95.44,150.97
572124,2023-03-02,10.59,99.49,44,1371.11,49.32,104.97
572124,2023-03-03,10.11,85.25,12,4366.42,3.33,34.98
572124,2023-03-04,7.99,88.19,15,2682.6,4.38,36.27
572124,2023-03-05,4.97,89.39,30,2379.7,47.75,85.12
572124,2023-03-06,8.48,85.14,49,3228.47,48.88,97.36
572124,2023-03-07,9.58,95.68,36,4666.61,2.6,43.08
572124,2023-03-08,7.8,97.29,32,1338.22,8.77,50.0
572124,2023-03-09,6.95,98.51,14,2806.17,53.02,87.68
572124,2023-03-10,6.1,96.91,22,4585.28,9.25,32.17
572124,2023-03-11,6.26,96.31,32,1674.22,47.33,88.56
572124,2023-03-12,8.67,84.88,13,1918.25,30.34,65.23
572124,2023-03-13,10.34,83.86,42,3457.48,72.97,126.55
572124,2023-03-14,11.03,85.58,24,1630.71,11.73,53.99
572124,2023-03-15,5.39,97.77,27,4374.64,10.44,40.85
572124,2023-03-16,8.8,83.36,38,2565.61,93.94,141.61
572124,2023-03-17,11.41,85.31,40,3514.2,3.96,43.32
572124,2023-03-18,6.1,94.15,8,1765.65,2.68,13.23
572124,2023-03-19,11.06,98.53,15,2925.23,81.94,128.18
572124,2023-03-20,9.23,88.29,27,3110.87,86.81,124.18
572124,2023-03-21,11.49,90.87,25,1859.98,40.51,82.79
572124,2023-03-22,6.29,84.13,9,1828.68,94.1,119.93
572124,2023-03-23,9.45,86.01,20,2717.71,71.95,120.55
572124,2023-03-24,12.32,97.12,43,4176.52,75.16,131.88
572124,2023-03-25,8.04,86.25,46,4933.12,52.02,99.27
572124,2023-03-26,10.54,93.75,13,2578.85,78.95,114.53
572124,2023-03-27,3.78,89.55,40,1003.33,88.82,148.81
572124,2023-03-28,4.01,92.15,1,2645.93,55.72,71.99
572124,2023-03-29,8.99,80.54,31,2817.43,59.22,98.86
572124,2023-03-30,8.2,89.88,3,4987.31,47.24,63.13
572124,2023-03-31,10.78,94.84,24,3388.11,66.26,106.96
572124,2023-04-01,5.53,94.49,36,2730.85,16.89,56.56
572124,2023-04-02,10.87,82.29,2,2764.31,16.48,45.54
572124,2023-04-03,6.78,84.62,35,4873.19,52.05,91.31
572124,2023-04-04,10.03,98.43,16,3491.42,65.66,109.55
572124,2023-04-05,10.64,92.61,0,1019.53,39.34,58.09
572124,2023-04-06,5.11,92.92,39,3261.37,18.52,53.46
572124,2023-04-07,9.12,84.93,35,2303.3,1.05,37.77
572124,2023-04-08,10.31,95.01,31,4481.77,97.96,164.05
572124,2023-04-09,5.71,86.62,4,2103.58,88.34,115.59
572124,2023-04-10,10.77,89.75,49,1826.42,73.13,131.42
572124,2023-04-11,7.16,85.52,9,2149.34,2.23,26.61
572124,2023-04-12,7.85,84.32,34,3451.29,2.92,36.35
572124,2023-04-13,4.55,99.56,24,2615.24,92.1,132.65
572124,2023-04-14,11.11,88.44,32,2237.96,24.83,73.47
572124,2023-04-15,11.05,89.08,44,3531.67,23.74,70.36
572124,2023-04-16,11.64,95.91,35,3840.38,50.75,107.09
572124,2023-04-17,7.16,96.67,41,3687.5,68.19,112.16
572124,2023-04-18,9.44,88.67,42,3319.25,70.3,127.76
572124,2023-04-19,4.22,86.68,5,4007.82,53.8,74.39
572124,2023-04-20,9.44,90.84,7,1484.19,88.02,125.35
572124,2023-04-21,7.85,90.18,8,2740.72,67.58,95.52
572124,2023-04-22,4.18,86.25,25,1528.77,57.24,96.55
